,movie_id,conv_id,vader,nb
67,0,67,-0.6503,0.10876623376623375
68,0,68,0.1531,0.0
69,0,69,-0.1658,0.16666666666666666
70,0,70,0.8267,0.11999999999999997
71,0,71,0.7929,0.0625
72,0,72,0.168,-0.05
73,0,73,0.5346,0.0
74,0,74,0.0,0.0
75,0,75,-0.8105,-0.027272727272727282
76,0,76,-0.6369,-0.55
77,0,77,-0.3094,0.1
78,0,78,0.7691,0.3666666666666667
79,0,79,-0.8519,0.15
80,0,80,0.575,0.4791666666666667
81,0,81,0.4588,0.5
82,0,82,-0.6808,0.2
83,0,83,-0.825,0.04999999999999999
84,0,84,0.6996,0.5
85,0,85,0.296,0.0
86,0,86,0.5106,0.21428571428571427
87,0,87,0.1341,0.0
88,0,88,0.2023,0.0
89,0,89,0.0,0.037500000000000006
90,0,90,0.0,-0.1
91,0,91,0.5859,0.5
92,0,92,-0.34,-0.5
93,0,93,-0.4588,0.22499999999999998
94,0,94,0.4515,0.0
95,0,95,-0.6249,-1.0
96,0,96,0.1779,-0.09722222222222222
97,0,97,0.0,0.0
98,0,98,0.0,0.0
99,0,99,-0.296,0.0
100,0,100,0.296,0.0
101,0,101,0.765,0.4619047619047619
102,0,102,0.4657,0.2
103,0,103,-0.0798,0.4166666666666667
104,0,104,-0.0516,0.0
105,0,105,-0.6486,0.0
106,0,106,-0.4215,0.0
107,0,107,0.0,0.0
108,0,108,0.4329,0.0
109,0,109,-0.5574,-0.1
110,0,110,-0.1063,0.125
111,0,111,-0.6893,-0.35714285714285715
112,0,112,0.3736,0.1
113,0,113,0.8248,0.2892857142857143
114,0,114,-0.5565,0.15
115,0,115,-0.7717,-0.28875000000000006
116,0,116,0.0,0.0
117,0,117,-0.8735,-0.038888888888888896
118,0,118,0.6597,0.7
119,0,119,-0.4543,0.32
120,0,120,0.8131,0.5
121,0,121,-0.6597,0.0
122,0,122,0.5204,0.0
123,0,123,0.8522,-0.03333333333333334
124,0,124,-0.4122,0.21704545454545454
125,0,125,0.0,0.0
126,0,126,0.4329,-0.15625
127,0,127,0.0,0.2857142857142857
128,0,128,0.466,0.25
129,0,129,0.5171,-0.0479166666666667
130,0,130,0.0,0.0
131,0,131,-0.3182,0.1
132,0,132,0.6249,0.8
133,0,133,-0.3034,-0.05
134,0,134,-0.5873,0.2857142857142857
135,0,135,0.7149,0.125
136,0,136,0.4019,0.45833333333333337
137,0,137,-0.1695,-0.18703703703703703
138,0,138,0.5858,-0.038888888888888896
139,0,139,-0.6888,-0.03333333333333335
140,0,140,0.0,0.0
141,0,141,0.3612,0.0
142,0,142,-0.4871,0.0
143,0,143,0.0,0.0
144,0,144,0.0951,0.0
145,0,145,0.0,0.0
146,0,146,-0.7902,0.2
147,0,147,0.4799,0.3416666666666666
148,0,148,-0.7131,-0.125
149,0,149,-0.2942,0.0
150,0,150,0.431,-0.6499999999999999
151,0,151,-0.1531,0.06507936507936506
152,0,152,0.7149,0.2604166666666667
153,0,153,-0.8744,-0.06499999999999999
154,0,154,0.0,0.0
155,0,155,0.0,0.0
156,0,156,-0.1179,0.20714285714285713
157,0,157,-0.8547,-0.5562499999999999
158,0,158,0.7936,-0.008522727272727279
159,0,159,-0.6322,-0.3333333333333333
160,0,160,-0.4329,-0.05
161,0,161,0.1742,0.11249999999999999
162,0,162,-0.6454,-0.31851851851851853
163,0,163,0.0,0.0
164,0,164,-0.5864,0.12142857142857147
165,0,165,-0.4479,0.0
166,0,166,0.0,0.0
167,0,167,0.7177,0.25
168,0,168,-0.5337,0.47857142857142854
169,0,169,0.6249,0.15
170,0,170,-0.7236,-0.1
171,0,171,0.3178,0.14
172,0,172,0.6924,0.011666666666666669
173,0,173,-0.7184,0.5
174,0,174,0.7131,0.39285714285714285
175,0,175,0.504,-0.025000000000000022
176,0,176,0.296,0.0
177,0,177,0.3939,0.2857142857142857
178,0,178,-0.6808,0.0
179,0,179,-0.3485,0.0625
180,0,180,0.6369,0.3047619047619048
181,0,181,0.4019,0.1
182,0,182,0.4019,-0.058333333333333334
183,0,183,0.4926,0.35
184,0,184,0.0,0.0
185,0,185,0.296,0.0
186,0,186,0.4404,0.25
187,0,187,-0.5994,-0.19999999999999998
188,0,188,0.6256,0.26517857142857143
189,0,189,-0.3612,0.0
190,0,190,-0.7666,-0.0125
191,0,191,0.9172,-0.03571428571428571
192,0,192,0.0,0.05
193,0,193,-0.4767,0.0
194,0,194,0.0,-0.125
195,0,195,-0.3553,0.0
196,0,196,0.0258,0.0
197,0,197,0.89,0.0
198,0,198,-0.8677,-0.8
199,0,199,0.6588,1.0
200,0,200,0.0,-0.1
201,1,0,0.3309,0.9375
202,1,1,-0.8645,-0.6
203,1,2,0.0,-0.6
204,1,3,-0.8726,-0.12499999999999996
205,1,4,0.522,0.14583333333333334
206,1,5,0.296,0.24017857142857144
207,1,6,0.7177,0.06666666666666667
208,1,7,0.8466,-0.125
209,1,8,0.3527,0.0
210,1,9,0.1007,-0.625
211,1,10,0.0,0.0
212,1,11,0.1352,0.12250000000000001
213,1,12,0.5983,-0.05000000000000001
214,1,13,-0.3412,0.3444444444444444
215,1,14,-0.4215,-0.13333333333333333
216,1,15,0.5837,0.42083333333333334
217,1,16,-0.1027,-0.07765151515151517
218,1,17,0.6369,0.0
219,1,18,-0.1083,0.0
220,1,19,0.0772,-0.25
221,1,20,0.5764,0.53125
222,1,21,0.7891,0.25833333333333336
223,1,22,0.0,-0.04375
224,1,23,0.3612,0.0
225,1,24,-0.4269,0.0
226,1,25,0.0,0.0
227,1,26,0.802,0.4
228,1,27,0.785,-0.375
229,1,28,0.4682,0.0
230,1,29,0.7263,0.0
231,1,30,0.0,0.0
232,1,31,0.5187,0.3499999999999999
233,1,32,0.0,-0.125
234,1,33,-0.3089,0.0
235,1,34,0.1007,0.0
236,1,35,0.0772,0.225
237,1,36,-0.6093,-0.2528645833333334
238,1,37,0.4574,0.25
239,1,38,-0.7813,-0.041666666666666664
240,1,39,0.6154,0.2681818181818182
241,1,40,0.0,0.0
242,1,41,-0.4374,1.0
243,1,42,0.7059,0.02566326530612245
244,1,43,0.0,0.0
245,1,44,0.0,0.3
246,1,45,0.5423,0.0
247,1,46,0.0,0.1
248,1,47,0.8062,0.65625
249,1,48,0.0,0.5
250,1,49,0.743,0.0
251,1,50,0.7579,0.0
252,1,51,0.3987,0.0
253,1,52,0.0,0.0
254,1,53,0.8779,0.3416666666666667
255,1,54,0.3814,0.0
256,1,55,0.5423,0.04545454545454545
257,1,56,0.4072,0.09523809523809523
258,1,57,-0.7864,-0.16276041666666666
259,1,58,-0.3348,0.25
260,1,59,-0.7229,0.0
261,1,60,-0.6083,0.0
262,1,61,0.2732,0.0
263,1,62,-0.9429,-0.15
264,1,63,0.8114,-0.10714285714285715
265,1,64,0.0,0.0
266,1,65,0.0,0.13333333333333333
267,1,66,-0.3476,0.16477272727272727
268,1,67,0.6479,-0.25
269,1,68,0.0,0.0
270,1,69,0.5948,0.5
271,1,70,-0.3217,0.4
272,1,71,0.0,0.1
273,1,72,0.4767,0.0
274,1,73,0.6486,0.0875
275,1,74,-0.3038,0.3
276,1,75,0.2732,0.0
277,1,76,-0.935,0.08333333333333334
278,1,77,0.0,0.0
279,1,78,0.0,0.0
280,1,79,-0.9776,-0.328125
281,1,80,0.6705,-0.125
282,1,81,0.4574,0.625
283,1,82,0.0,0.0
284,1,83,0.0,0.0
285,1,84,0.0,0.0
286,1,85,-0.4986,-0.12663018766534392
287,1,86,0.4939,0.0
288,1,87,-0.1877,0.2857142857142857
289,1,88,0.2003,-0.05
290,1,89,-0.6595,-0.23912337662337663
291,1,90,0.0387,-0.025000000000000022
292,1,91,0.0,0.0
293,1,92,0.0,0.3
294,2,0,-0.4019,-1.0
295,2,1,-0.7669,0.10509259259259258
296,2,2,0.69,0.0
297,2,3,0.5984,0.31999999999999995
298,2,4,-0.7726,0.12037037037037039
299,2,5,-0.9734,-0.38666666666666666
300,2,6,0.0,-0.08333333333333333
301,2,7,-0.5903,0.0
302,2,8,-0.9134,0.1125
303,2,9,-0.1734,-0.10625
304,2,10,0.4019,0.0
305,2,11,-0.8645,0.19318181818181818
306,2,12,0.0,0.0
307,2,13,0.1027,-0.1
308,2,14,-0.4098,0.225
309,2,15,-0.6322,-0.2
310,2,16,-0.6898,-0.07267857142857145
311,2,17,0.1779,-0.5
312,2,18,-0.5484,0.15833333333333333
313,2,19,0.7783,0.5666666666666667
314,2,20,0.4404,0.39285714285714285
315,2,21,0.0,0.0
316,2,22,0.0,0.0
317,2,23,-0.3915,0.1088888888888889
318,2,24,-0.2865,-0.4
319,2,25,-0.5913,0.08750000000000001
320,2,26,0.3369,-0.625
321,2,27,0.594,-0.04464285714285715
322,2,28,0.8572,0.21250000000000002
323,2,29,0.6625,0.45
324,2,30,-0.798,0.0
325,2,31,-0.6765,-0.10765625000000001
326,2,32,0.2263,0.5
327,2,33,-0.6886,-0.04999999999999998
328,2,34,0.8504,0.3928571428571428
329,2,35,0.7691,0.2
330,2,36,0.0,-0.2277777777777778
331,2,37,-0.9056,-0.24999999999999997
332,2,38,0.4329,0.2
333,2,39,0.0,0.0
334,2,40,0.0,-0.1
335,2,41,0.2263,0.25
336,2,42,0.6662,-0.06666666666666667
337,2,43,0.0,-0.125
338,2,44,-0.0772,-0.25
339,2,45,-0.646,0.3416666666666667
340,2,46,0.2263,-0.1
341,2,47,-0.9509,-0.22499999999999998
342,2,48,-0.8088,-0.13333333333333333
343,2,49,0.5598,0.3
344,2,50,-0.593,-0.02777777777777779
345,2,51,-0.1556,0.8
346,2,52,-0.4646,0.3571428571428571
347,2,53,0.4822,0.7
348,2,54,-0.9734,0.006292517006802707
349,2,55,-0.6103,0.23989898989898992
350,2,56,-0.575,0.25
351,2,57,-0.905,-0.043333333333333335
352,2,58,0.577,0.0
353,2,59,0.6322,0.5
354,2,60,0.7269,0.4222222222222223
355,2,61,0.4404,0.5
356,2,62,-0.34,0.0
357,2,63,0.4551,0.03214285714285718
358,2,64,-0.8048,-0.425
359,2,65,0.0,0.0
360,2,66,-0.3818,-0.16025641025641027
361,2,67,0.504,-0.027777777777777773
362,2,68,0.6486,0.24000000000000005
363,2,69,-0.2057,0.0
364,2,70,0.9521,-0.07142857142857144
365,2,71,0.2755,0.0
366,2,72,0.2168,0.27037037037037037
367,2,73,-0.6908,0.2
368,2,74,-0.9254,-0.029999999999999992
369,2,75,-0.8738,0.26
370,2,76,0.4939,0.2857142857142857
371,2,77,-0.9757,0.16785714285714287
372,2,78,-0.4071,0.21666666666666667
373,2,79,0.0,0.0
374,2,80,0.9521,-0.2837301587301587
375,2,81,0.0,0.0
376,2,82,-0.2486,0.2
377,2,83,0.9892,0.48055555555555557
378,2,84,0.9779,0.36666666666666664
379,2,85,-0.8718,-0.16632653061224487
380,2,86,-0.5609,-0.125
381,2,87,0.7872,0.1211734693877551
382,2,88,0.0,0.375
383,2,89,0.5719,0.00833333333333334
384,2,90,-0.5106,-0.4
385,2,91,0.8645,0.3
386,2,92,0.3313,0.25
387,2,93,0.4329,0.55
388,2,94,-0.3736,0.25
389,2,95,-0.5142,0.5
390,2,96,0.168,0.5
391,2,97,0.3265,0.25
392,2,98,0.0,-0.15555555555555559
393,2,99,-0.7418,0.0
394,2,100,-0.8771,-0.4898871527777778
395,2,101,0.0772,-0.1875
396,2,102,0.7351,-0.15555555555555559
397,2,103,-0.3442,0.4375
398,2,104,0.1877,-0.2
399,2,105,0.7169,0.0
400,2,106,0.6124,0.0
401,2,107,0.6288,0.25
402,2,108,0.5514,0.0
403,2,109,0.5803,0.15
404,2,110,0.0,0.13636363636363635
405,2,111,-0.9786,0.19666666666666668
406,2,112,0.2263,0.16666666666666666
407,2,113,0.1877,0.5
408,2,114,0.0772,0.0
409,2,115,0.8918,-0.175
410,2,116,-0.0516,0.13636363636363635
411,2,117,-0.6658,0.0
412,2,118,0.3612,0.0
413,2,119,-0.2481,-0.75
414,2,120,0.565,0.0
415,2,121,-0.7608,0.0
416,2,122,-0.6229,-0.021428571428571463
417,2,123,0.3134,0.35
418,2,124,-0.8322,-0.6
419,2,125,-0.607,-0.3277777777777778
420,2,126,0.4857,0.0
421,2,127,0.4926,0.25277777777777777
422,2,128,-0.9273,0.17291666666666664
423,2,129,-0.1984,0.78125
424,2,130,0.8824,0.15555555555555559
425,2,131,0.0,0.0
426,2,132,-0.1511,-0.41666666666666663
427,2,133,-0.5242,-0.06999999999999998
428,2,134,-0.3382,0.0
429,2,135,0.1179,0.2857142857142857
430,2,136,0.7156,0.22999999999999998
431,2,137,-0.9307,-0.3729166666666666
432,2,138,-0.826,0.125
433,2,139,0.6824,0.0
434,2,140,-0.8541,0.0
435,2,141,0.6892,0.0
436,2,142,0.658,0.02272727272727272
437,2,143,0.7927,0.4305555555555556
438,2,144,0.643,0.20535714285714285
439,2,145,0.2225,0.0
440,2,146,0.914,0.2708333333333333
441,2,147,0.3736,0.2857142857142857
442,2,148,-0.1007,-0.1
443,2,149,-0.8165,-0.2
444,2,150,0.4843,-0.16666666666666666
445,2,151,0.6249,0.25
446,2,152,0.9447,0.2644628099173554
447,2,153,0.5267,0.2
448,2,154,0.8823,-0.02685185185185185
449,2,155,0.0,0.0
450,2,156,-0.5346,-0.3125
451,2,157,0.4809,0.0
452,2,158,0.5903,0.41250000000000003
453,2,159,-0.7231,0.0
454,2,160,-0.9086,0.41011904761904755
455,2,161,0.6541,0.12999999999999998
456,2,162,-0.8493,0.625
457,2,163,-0.1027,0.0
458,2,164,0.69,0.41250000000000003
459,2,165,0.0,0.2857142857142857
460,2,166,0.5007,0.0
461,2,167,-0.8513,-0.3125
462,2,168,0.296,0.0
463,2,169,0.4515,-0.03333333333333333
464,2,170,-0.2718,0.033333333333333326
465,2,171,-0.6093,-0.15555555555555559
466,2,172,-0.3412,-0.35
467,2,173,-0.8619,-0.25
468,2,174,0.0,0.0
469,2,175,-0.768,0.0
470,2,176,-0.7625,-1.0
471,2,177,-0.9787,0.022500000000000003
472,3,0,0.8225,0.8
473,3,1,0.7783,-0.07500000000000001
474,3,2,0.5719,1.0
475,3,3,-0.1531,-0.2
476,3,4,0.0,0.0
477,3,5,-0.6381,-0.3
478,3,6,0.4404,0.0
479,3,7,0.6249,0.206031746031746
480,3,8,0.6942,0.024999999999999994
481,3,9,0.3284,0.11857142857142858
482,3,10,0.1027,0.13333333333333333
483,3,11,-0.228,0.016666666666666666
484,3,12,0.7773,0.09083333333333332
485,3,13,0.7469,-0.04444444444444443
486,3,14,0.872,0.07142857142857142
487,3,15,-0.2824,0.1433333333333333
488,3,16,0.8814,0.215
489,3,17,0.4019,0.0
490,3,18,-0.296,0.0
491,3,19,0.7393,0.28888888888888886
492,3,20,-0.0387,-0.5
493,3,21,-0.8316,-0.4083333333333333
494,3,22,0.2263,-0.39583333333333337
495,3,23,0.7236,0.04583333333333334
496,3,24,-0.3845,0.15
497,3,25,0.9937,-0.026190476190476195
498,3,26,-0.72,-0.28333333333333327
499,3,27,-0.5381,0.0642857142857143
500,3,28,-0.2719,0.175
501,3,29,-0.9396,-0.3333333333333333
502,3,30,0.3452,0.06714285714285714
503,3,31,0.4019,0.0
504,3,32,0.0,0.0
505,3,33,0.2732,0.0
506,3,34,0.1027,-0.5
507,3,35,0.0,0.2
508,3,36,0.4404,0.13333333333333333
509,3,37,0.7149,0.4166666666666667
510,3,38,0.9673,0.024999999999999994
511,3,39,0.9318,0.5
512,3,40,0.9854,0.5214285714285715
513,3,41,0.749,0.13
514,3,42,0.8298,0.19285714285714284
515,3,43,0.9074,0.19157407407407404
516,3,44,-0.1263,0.03333333333333334
517,3,45,0.765,0.03333333333333335
518,3,46,0.9081,0.8
519,3,47,-0.5994,-0.21851851851851853
520,3,48,0.9369,0.4575
521,3,49,0.7778,0.16818181818181818
522,3,50,0.8108,0.28914285714285715
523,3,51,0.4939,-0.8
524,3,52,0.5118,-0.2970238095238095
525,3,53,0.34,-0.04084821428571429
526,3,54,0.8555,0.25
527,3,55,-0.0963,-0.007341269841269829
528,3,56,0.34,-0.18333333333333335
529,3,57,0.5106,-0.0023809523809523963
530,3,58,0.2473,-0.010416666666666685
531,3,59,0.0,0.0
532,3,60,0.6497,-0.14583333333333331
533,3,61,0.8047,0.28611111111111115
534,3,62,0.2359,-0.153125
535,3,63,0.2023,-0.0875
536,3,64,0.9456,0.33944444444444444
537,3,65,0.924,0.13730158730158729
538,3,66,0.9282,0.1565909090909091
539,3,67,0.34,0.4
540,3,68,0.34,0.275
541,3,69,0.6908,0.26666666666666666
542,3,70,-0.3818,-0.5083333333333333
543,3,71,-0.3291,-0.3166666666666667
544,3,72,0.2441,-0.03531746031746033
545,4,0,0.3612,0.0
546,4,1,0.0,0.0
547,4,2,0.296,0.1
548,4,3,0.8481,0.8
549,4,4,0.4404,0.11111111111111112
550,4,5,-0.5067,-0.03333333333333335
551,4,6,0.3089,0.0
552,4,7,0.34,0.0
553,4,8,0.4404,0.25
554,4,9,0.4031,-0.35625
555,4,10,0.7723,0.5666666666666667
556,4,11,-0.0516,0.5
557,4,12,0.0,0.5
558,4,13,0.7717,0.18333333333333332
559,4,14,0.8074,0.0
560,4,15,0.4621,0.14285714285714285
561,4,16,0.5994,0.0
562,4,17,0.1372,0.09375
563,4,18,0.34,0.425
564,4,19,0.755,0.75
565,4,20,-0.9062,-0.2
566,4,21,-0.6808,0.0
567,4,22,-0.5859,-0.03333333333333335
568,4,23,0.7096,0.08227272727272728
569,4,24,0.0,-0.09351851851851851
570,4,25,0.0869,0.0
571,4,26,-0.34,0.13636363636363635
572,4,27,-0.2411,0.35
573,4,28,0.594,0.3333333333333333
574,4,29,0.4019,0.0
575,4,30,0.6124,0.16666666666666666
576,4,31,-0.3421,-0.0875
577,4,32,-0.5661,0.0
578,4,33,-0.6486,-0.15625
579,4,34,0.09,-0.2
580,4,35,-0.9645,-0.15873015873015875
581,4,36,0.5719,0.0
582,4,37,0.5921,0.263531746031746
583,4,38,-0.2124,-0.35
584,4,39,0.3765,0.15833333333333333
585,4,40,-0.91,0.2
586,4,41,0.836,0.475
587,4,42,0.7596,0.39285714285714285
588,4,43,-0.743,0.09722222222222221
589,4,44,0.0,0.0
590,4,45,-0.8767,-0.13333333333333333
591,4,46,0.0,0.0
592,4,47,0.0,0.0
593,4,48,0.4404,0.35
594,4,49,0.7845,0.1761574074074074
595,4,50,-0.885,0.08357142857142857
596,4,51,-0.34,0.0
597,4,52,-0.7399,0.0016666666666666663
598,4,53,0.3182,0.2
599,4,54,-0.1531,0.4
600,4,55,0.12,0.7000000000000001
601,4,56,0.0,0.0
602,4,57,0.0,0.0
603,4,58,0.0,0.0
604,4,59,-0.2023,-0.05
605,4,60,-0.8906,0.1937698412698413
606,4,61,-0.8836,0.0
607,4,62,0.5209,0.3214285714285714
608,4,63,0.0,-0.10833333333333334
609,4,64,-0.34,0.235
610,4,65,0.4871,0.05
611,4,66,0.504,0.39285714285714285
612,4,67,-0.1665,0.023809523809523798
613,4,68,-0.5362,0.2
614,4,69,0.6808,0.21428571428571427
615,4,70,-0.7675,0.15
616,4,71,0.25,0.05888888888888888
617,4,72,-0.6808,-0.6
618,4,73,-0.886,-0.08125
619,4,74,0.8316,0.1023809523809524
620,4,75,0.0232,0.09999999999999999
621,4,76,0.8256,0.13
622,4,77,-0.0516,-0.5625
623,4,78,-0.8116,-0.27698412698412694
624,4,79,-0.6049,0.0
625,4,80,0.426,-0.02
626,4,81,0.0,0.14285714285714285
627,4,82,-0.7184,0.0
628,4,83,0.6798,0.11785714285714285
629,4,84,0.0,0.0
630,4,85,0.0,0.0
631,4,86,-0.5859,0.0
632,4,87,0.5448,-0.25
633,4,88,-0.6249,-0.4124999999999999
634,4,89,-0.2263,0.04999999999999999
635,4,90,0.7717,0.13333333333333333
636,4,91,0.296,0.2857142857142857
637,4,92,-0.5106,0.14166666666666666
638,4,93,0.3182,0.125
639,4,94,-0.2023,0.13095238095238096
640,4,95,0.35,0.056481481481481466
641,4,96,0.3412,-0.3
642,4,97,-0.6249,-0.11944444444444442
643,4,98,0.476,0.2857142857142857
644,4,99,-0.34,-0.20625
645,4,100,0.9204,0.19999999999999998
646,4,101,0.6908,0.36500000000000005
647,4,102,0.7579,0.475
648,4,103,0.2115,0.24999999999999997
649,4,104,0.5677,0.19642857142857142
650,4,105,-0.3313,0.15000000000000002
651,4,106,-0.7506,-0.1
652,4,107,-0.9709,-0.006919642857142853
653,4,108,0.6286,0.2562908496732026
654,4,109,-0.3939,0.2
655,4,110,0.0,0.0
656,4,111,-0.6369,0.23714285714285716
657,4,112,0.3182,-0.1333333333333333
658,4,113,0.4449,0.07749999999999999
659,4,114,-0.5423,-0.05
660,4,115,0.1027,-0.6
661,4,116,-0.9136,-0.30000000000000004
662,4,117,0.2263,-0.03333333333333333
663,4,118,-0.2732,-0.2
664,4,119,0.0,-0.2
665,4,120,0.0,0.0
666,4,121,-0.5106,0.0
667,4,122,-0.3818,0.0
668,4,123,-0.957,-0.3428571428571429
669,4,124,-0.5859,0.0
670,4,125,0.2263,0.5
671,4,126,0.0,0.2
672,4,127,-0.6808,0.0
673,4,128,0.1179,0.04999999999999999
674,4,129,-0.2755,0.0
675,4,130,0.4696,0.2
676,4,131,0.0,0.0
677,4,132,0.7089,0.37777777777777777
678,4,133,-0.4588,0.2857142857142857
679,4,134,-0.4767,-0.3
680,4,135,-0.9824,0.08262797144376093
681,4,136,0.6597,0.3666666666666667
682,4,137,0.0,0.0
683,4,138,-0.3612,0.4875
684,4,139,0.4494,0.18125
685,4,140,0.1335,0.3
686,4,141,0.4404,0.2
687,4,142,0.8442,0.8
688,4,143,0.7096,0.2523809523809524
689,4,144,-0.99,0.032738095238095254
690,4,145,0.3612,0.04970238095238095
691,4,146,0.765,0.24375000000000002
692,4,147,0.3417,0.06666666666666667
693,4,148,-0.466,0.0
694,4,149,0.0,0.0
695,4,150,-0.5423,-0.4
696,4,151,0.0639,-0.17291666666666666
697,4,152,-0.5267,-0.2333333333333334
698,4,153,0.8322,0.014880952380952378
699,4,154,-0.3313,-0.03811728395061728
700,4,155,0.0,0.0
701,4,156,-0.2846,-0.04196428571428572
702,4,157,0.836,0.10833333333333334
703,4,158,0.0,-0.6666666666666666
704,4,159,0.2023,0.0
705,4,160,-0.5564,0.06964285714285715
706,4,161,-0.3818,-0.051767676767676775
707,4,162,0.2975,0.06805555555555555
708,4,163,-0.4767,-0.5
709,4,164,0.168,0.0
710,4,165,-0.128,0.0
711,4,166,0.25,0.0
712,4,167,0.0,0.25
713,4,168,0.7158,0.29523809523809524
714,4,169,0.5484,0.0
715,4,170,0.8566,0.5276785714285714
716,4,171,0.6597,-0.175
717,4,172,0.0,0.25
718,4,173,0.6169,0.5
719,4,174,0.6908,0.3499999999999999
720,4,175,0.296,0.2619047619047619
721,4,176,0.0258,0.5
722,4,177,0.0,0.0
723,4,178,0.5529,0.07833333333333334
724,4,179,0.6956,0.05
725,4,180,-0.6997,0.019047619047619018
726,5,0,0.0,0.0
727,5,1,0.4939,-0.25
728,5,2,-0.593,0.0
729,5,3,0.0,0.3125
730,5,4,-0.6529,-0.4
731,5,5,0.6593,0.8
732,5,6,-0.4912,-0.75
733,5,7,-0.4874,-0.03214285714285713
734,5,8,-0.4404,0.25
735,5,9,0.8065,0.22991071428571427
736,5,10,-0.6432,-0.019196428571428576
737,5,11,0.0,0.0
738,5,12,0.6369,-0.1027777777777778
739,5,13,0.0,0.0
740,5,14,0.0,0.0
741,5,15,0.971,0.59375
742,5,16,0.7941,0.2
743,5,17,0.8829,0.3395
744,5,18,0.2225,0.060937500000000006
745,5,19,0.9841,0.15
746,5,20,0.4404,0.0
747,5,21,-0.1429,-0.032857142857142876
748,5,22,0.508,0.0
749,5,23,0.2695,0.0625
750,5,24,-0.8315,-0.25
751,5,25,0.8241,0.2599489795918367
752,5,26,-0.8016,-0.65
753,5,27,-0.296,0.0
754,5,28,-0.876,-0.1527777777777778
755,5,29,0.2481,0.0
756,5,30,0.0,0.0
757,5,31,0.8257,0.0
758,5,32,0.8972,0.0
759,5,33,0.8172,0.5625
760,5,34,-0.4184,0.0
761,5,35,0.5499,0.2
762,5,36,-0.6696,-0.44999999999999996
763,5,37,0.6077,0.6
764,5,38,0.8264,0.3666666666666667
765,5,39,-0.508,0.3125
766,5,40,0.8841,0.1875
767,5,41,0.7579,0.4928571428571428
768,5,42,0.6476,0.25
769,5,43,0.9867,0.29890572390572395
770,5,44,-0.0772,-0.5
771,5,45,0.3595,0.0
772,5,46,0.6597,0.190625
773,5,47,-0.3493,0.2333333333333333
774,5,48,-0.2732,-0.2
775,5,49,0.5305,0.0078125
776,5,50,0.7912,0.25833333333333336
777,5,51,0.0,0.0
778,5,52,0.0,0.0
779,5,53,0.0,0.0
780,5,54,0.0,-0.6999999999999998
781,5,55,0.0,0.0
782,5,56,0.4574,-0.15
783,5,57,0.0,0.15625
784,5,58,0.4404,0.5
785,5,59,0.3382,0.2
786,5,60,-0.5622,-0.4
787,5,61,-0.8883,0.0
788,5,62,0.4574,0.0
789,5,63,0.323,0.24888392857142858
790,5,64,0.7208,0.08298611111111112
791,5,65,0.9257,0.0
792,5,66,0.3736,0.0
793,5,67,-0.8791,-0.021093750000000022
794,5,68,0.7425,0.65
795,5,69,-0.6486,-0.26666666666666666
796,5,70,0.0,-0.2
797,5,71,0.0,0.0
798,5,72,0.0,0.0
799,5,73,0.4926,0.625
800,5,74,-0.2714,0.18911564625850338
801,5,75,0.802,0.10000000000000002
802,5,76,0.9297,0.291005291005291
